subject,arm,cam_a,cam_b,point,raw_mm,aligned_mm
train21,S,webcam_l,basler,eye39(inner corner),1.326,0.858
train21,S,webcam_l,basler,eye89(inner corner),2.444,2.680
train21,S,webcam_l,basler,eye93(outer corner),0.750,0.637
train21,S,webcam_l,basler,nose78(base of nose),2.349,2.697
train21,S,webcam_l,basler,nose84(base of nose),2.828,2.690
train21,T,webcam_l,basler,eye35(outer corner),1.121,1.111
train21,T,webcam_l,basler,eye39(inner corner),0.704,0.712
train21,T,webcam_l,basler,eye89(inner corner),2.871,2.802
train21,T,webcam_l,basler,eye93(outer corner),0.700,0.805
train21,T,webcam_l,basler,nose78(base of nose),2.309,2.733
train21,T,webcam_l,basler,nose84(base of nose),3.188,2.809
train21,S,webcam_l,webcam_c,eye35(outer corner),1.818,1.298
train21,S,webcam_l,webcam_c,eye39(inner corner),1.038,1.172
train21,S,webcam_l,webcam_c,eye89(inner corner),0.962,0.659
train21,S,webcam_l,webcam_c,eye93(outer corner),0.628,0.658
train21,S,webcam_l,webcam_c,nose78(base of nose),0.662,1.174
train21,S,webcam_l,webcam_c,nose84(base of nose),1.259,1.033
train21,T,webcam_l,webcam_c,eye35(outer corner),1.029,1.129
train21,T,webcam_l,webcam_c,eye39(inner corner),0.708,0.598
train21,T,webcam_l,webcam_c,eye89(inner corner),1.957,1.755
train21,T,webcam_l,webcam_c,eye93(outer corner),0.507,0.793
train21,T,webcam_l,webcam_c,nose78(base of nose),1.183,1.707
train21,T,webcam_l,webcam_c,nose84(base of nose),2.284,1.801
train21,S,webcam_r,basler,eye35(outer corner),1.651,1.156
train21,S,webcam_r,basler,eye39(inner corner),1.368,1.552
train21,S,webcam_r,basler,eye89(inner corner),0.708,0.720
train21,S,webcam_r,basler,eye93(outer corner),0.555,0.527
train21,S,webcam_r,basler,nose78(base of nose),1.676,1.553
train21,S,webcam_r,basler,nose84(base of nose),1.085,1.377
train21,T,webcam_r,basler,eye35(outer corner),1.263,0.911
train21,T,webcam_r,basler,eye39(inner corner),0.878,0.885
train21,T,webcam_r,basler,eye89(inner corner),1.048,0.959
train21,T,webcam_r,basler,eye93(outer corner),0.654,0.651
train21,T,webcam_r,basler,nose78(base of nose),1.848,1.858
train21,T,webcam_r,basler,nose84(base of nose),1.573,1.754
train21,S,webcam_r,webcam_c,eye35(outer corner),1.776,1.169
train21,S,webcam_r,webcam_c,eye39(inner corner),1.516,0.881
train21,S,webcam_r,webcam_c,eye89(inner corner),1.613,2.199
train21,S,webcam_r,webcam_c,eye93(outer corner),1.197,0.606
train21,S,webcam_r,webcam_c,nose78(base of nose),3.240,2.733
train21,S,webcam_r,webcam_c,nose84(base of nose),2.273,2.742
train21,T,webcam_r,webcam_c,eye35(outer corner),1.374,1.024
train21,T,webcam_r,webcam_c,eye39(inner corner),1.207,0.933
train21,T,webcam_r,webcam_c,eye89(inner corner),1.807,1.909
train21,T,webcam_r,webcam_c,eye93(outer corner),0.264,0.280
train21,T,webcam_r,webcam_c,nose78(base of nose),3.051,2.854
train21,T,webcam_r,webcam_c,nose84(base of nose),2.541,2.860
train21,S,webcam_r,webcam_l,eye35(outer corner),3.518,2.278
train21,S,webcam_r,webcam_l,eye39(inner corner),1.086,0.932
train21,S,webcam_r,webcam_l,eye89(inner corner),2.477,2.784
train21,S,webcam_r,webcam_l,eye93(outer corner),0.904,0.860
train21,S,webcam_r,webcam_l,nose78(base of nose),3.597,3.728
train21,S,webcam_r,webcam_l,nose84(base of nose),3.465,3.749
train21,T,webcam_r,webcam_l,eye35(outer corner),2.336,1.945
train21,T,webcam_r,webcam_l,eye39(inner corner),1.157,0.984
train21,T,webcam_r,webcam_l,eye89(inner corner),3.640,3.517
train21,T,webcam_r,webcam_l,eye93(outer corner),0.598,0.886
train21,T,webcam_r,webcam_l,nose78(base of nose),4.098,4.515
train21,T,webcam_r,webcam_l,nose84(base of nose),4.749,4.569
train29,S,webcam_c,basler,eye35(outer corner),0.436,0.437
train29,S,webcam_c,basler,eye39(inner corner),1.092,0.868
train29,S,webcam_c,basler,eye89(inner corner),2.060,2.050
train29,S,webcam_c,basler,eye93(outer corner),1.855,1.786
train29,S,webcam_c,basler,nose78(base of nose),2.601,2.046
train29,S,webcam_c,basler,nose84(base of nose),0.987,1.530
train29,T,webcam_c,basler,eye35(outer corner),0.942,0.941
train29,T,webcam_c,basler,eye39(inner corner),1.132,1.033
train29,T,webcam_c,basler,eye89(inner corner),2.385,2.139
train29,T,webcam_c,basler,eye93(outer corner),0.891,1.228
train29,T,webcam_c,basler,nose78(base of nose),0.559,0.638
train29,T,webcam_c,basler,nose84(base of nose),0.846,0.837
train29,S,webcam_l,basler,eye35(outer corner),0.836,0.799
train29,S,webcam_l,basler,eye39(inner corner),0.390,0.189
train29,S,webcam_l,basler,eye89(inner corner),1.826,1.965
train29,S,webcam_l,basler,eye93(outer corner),2.620,2.263
train29,S,webcam_l,basler,nose78(base of nose),3.297,3.455
train29,S,webcam_l,basler,nose84(base of nose),3.344,3.319
train29,T,webcam_l,basler,eye35(outer corner),1.126,0.815
train29,T,webcam_l,basler,eye39(inner corner),0.540,0.667
train29,T,webcam_l,basler,eye89(inner corner),1.697,1.772
train29,T,webcam_l,basler,eye93(outer corner),1.923,1.629
train29,T,webcam_l,basler,nose78(base of nose),1.812,2.199
train29,T,webcam_l,basler,nose84(base of nose),2.497,2.321
train29,S,webcam_l,webcam_c,eye35(outer corner),0.687,0.956
train29,S,webcam_l,webcam_c,eye39(inner corner),1.253,0.783
train29,S,webcam_l,webcam_c,eye89(inner corner),0.903,0.475
train29,S,webcam_l,webcam_c,eye93(outer corner),1.048,0.893
train29,S,webcam_l,webcam_c,nose78(base of nose),1.120,1.804
train29,S,webcam_l,webcam_c,nose84(base of nose),2.727,1.906
train29,T,webcam_l,webcam_c,eye35(outer corner),2.039,1.763
train29,T,webcam_l,webcam_c,eye39(inner corner),1.294,1.245
train29,T,webcam_l,webcam_c,eye89(inner corner),1.123,0.639
train29,T,webcam_l,webcam_c,eye93(outer corner),1.182,0.661
train29,T,webcam_l,webcam_c,nose78(base of nose),1.913,2.551
train29,T,webcam_l,webcam_c,nose84(base of nose),2.963,2.709
train29,S,webcam_r,basler,eye35(outer corner),1.303,0.905
train29,S,webcam_r,basler,eye39(inner corner),1.327,1.228
train29,S,webcam_r,basler,eye89(inner corner),2.592,2.343
train29,S,webcam_r,basler,eye93(outer corner),0.912,0.621
train29,S,webcam_r,basler,nose78(base of nose),3.250,2.983
train29,S,webcam_r,basler,nose84(base of nose),1.978,2.637
train29,T,webcam_r,basler,eye35(outer corner),1.453,1.409
train29,T,webcam_r,basler,eye39(inner corner),1.235,1.184
train29,T,webcam_r,basler,eye89(inner corner),1.973,2.087
train29,T,webcam_r,basler,eye93(outer corner),0.879,1.219
train29,T,webcam_r,basler,nose78(base of nose),4.501,3.753
train29,T,webcam_r,basler,nose84(base of nose),3.138,3.715
train29,S,webcam_r,webcam_c,eye35(outer corner),1.647,1.060
train29,S,webcam_r,webcam_c,eye39(inner corner),1.890,1.310
train29,S,webcam_r,webcam_c,eye89(inner corner),1.062,0.903
train29,S,webcam_r,webcam_c,eye93(outer corner),2.319,1.696
train29,S,webcam_r,webcam_c,nose78(base of nose),4.978,3.935
train29,S,webcam_r,webcam_c,nose84(base of nose),2.604,4.057
train29,T,webcam_r,webcam_c,eye35(outer corner),0.741,0.740
train29,T,webcam_r,webcam_c,eye39(inner corner),1.001,0.764
train29,T,webcam_r,webcam_c,eye89(inner corner),2.006,1.374
train29,T,webcam_r,webcam_c,eye93(outer corner),1.073,2.092
train29,T,webcam_r,webcam_c,nose78(base of nose),4.431,3.421
train29,T,webcam_r,webcam_c,nose84(base of nose),2.784,3.423
train29,S,webcam_r,webcam_l,eye35(outer corner),2.118,1.643
train29,S,webcam_r,webcam_l,eye39(inner corner),1.017,1.047
train29,S,webcam_r,webcam_l,eye89(inner corner),1.376,1.060
train29,S,webcam_r,webcam_l,eye93(outer corner),3.062,2.036
train29,S,webcam_r,webcam_l,nose78(base of nose),6.007,5.725
train29,S,webcam_r,webcam_l,nose84(base of nose),5.156,5.917
train29,T,webcam_r,webcam_l,eye35(outer corner),2.567,2.197
train29,T,webcam_r,webcam_l,eye39(inner corner),1.086,1.136
train29,T,webcam_r,webcam_l,eye89(inner corner),1.006,0.863
train29,T,webcam_r,webcam_l,eye93(outer corner),2.068,2.182
train29,T,webcam_r,webcam_l,nose78(base of nose),6.272,5.887
train29,T,webcam_r,webcam_l,nose84(base of nose),5.599,6.057
train28,S,webcam_c,basler,eye35(outer corner),1.663,0.325
train28,S,webcam_c,basler,eye39(inner corner),1.200,1.101
train28,S,webcam_c,basler,eye89(inner corner),1.182,0.687
train28,S,webcam_c,basler,eye93(outer corner),1.166,0.773
train28,S,webcam_c,basler,nose78(base of nose),0.789,0.581
train28,S,webcam_c,basler,nose84(base of nose),0.521,0.438
train28,T,webcam_c,basler,eye35(outer corner),0.597,0.622
train28,T,webcam_c,basler,eye39(inner corner),1.349,1.399
train28,T,webcam_c,basler,eye89(inner corner),0.947,1.189
train28,T,webcam_c,basler,eye93(outer corner),1.354,0.886
train28,T,webcam_c,basler,nose78(base of nose),0.765,0.589
train28,T,webcam_c,basler,nose84(base of nose),1.334,0.647
train28,S,webcam_l,basler,eye35(outer corner),0.674,0.617
train28,S,webcam_l,basler,eye39(inner corner),1.157,1.077
train28,S,webcam_l,basler,eye89(inner corner),2.345,1.797
train28,S,webcam_l,basler,eye93(outer corner),1.339,0.846
train28,S,webcam_l,basler,nose78(base of nose),2.045,2.548
train28,S,webcam_l,basler,nose84(base of nose),2.951,2.887
train28,T,webcam_l,basler,eye35(outer corner),1.667,1.646
train28,T,webcam_l,basler,eye39(inner corner),0.847,0.847
train28,T,webcam_l,basler,eye89(inner corner),2.152,1.959
train28,T,webcam_l,basler,eye93(outer corner),0.863,0.760
train28,T,webcam_l,basler,nose78(base of nose),2.869,3.846
train28,T,webcam_l,basler,nose84(base of nose),5.081,4.275
train28,S,webcam_l,webcam_c,eye35(outer corner),2.331,0.903
train28,S,webcam_l,webcam_c,eye39(inner corner),1.516,1.564
train28,S,webcam_l,webcam_c,eye89(inner corner),3.066,2.123
train28,S,webcam_l,webcam_c,eye93(outer corner),2.450,1.154
train28,S,webcam_l,webcam_c,nose78(base of nose),1.332,2.379
train28,S,webcam_l,webcam_c,nose84(base of nose),2.535,2.676
train28,T,webcam_l,webcam_c,eye35(outer corner),1.548,1.189
train28,T,webcam_l,webcam_c,eye39(inner corner),1.322,1.324
train28,T,webcam_l,webcam_c,eye89(inner corner),1.500,1.107
train28,T,webcam_l,webcam_c,eye93(outer corner),1.970,1.268
train28,T,webcam_l,webcam_c,nose78(base of nose),3.534,3.806
train28,T,webcam_l,webcam_c,nose84(base of nose),3.805,3.926
train28,S,webcam_r,basler,eye35(outer corner),2.587,1.645
train28,S,webcam_r,basler,eye39(inner corner),1.578,1.441
train28,S,webcam_r,basler,eye89(inner corner),1.099,1.401
train28,S,webcam_r,basler,eye93(outer corner),0.795,0.699
train28,S,webcam_r,basler,nose78(base of nose),3.968,3.785
train28,S,webcam_r,basler,nose84(base of nose),3.125,3.595
train28,T,webcam_r,basler,eye35(outer corner),1.255,1.074
train28,T,webcam_r,basler,eye39(inner corner),1.505,1.443
train28,T,webcam_r,basler,eye89(inner corner),1.294,1.308
train28,T,webcam_r,basler,eye93(outer corner),0.793,0.806
train28,T,webcam_r,basler,nose78(base of nose),3.409,3.115
train28,T,webcam_r,basler,nose84(base of nose),2.576,2.958
train28,S,webcam_r,webcam_c,eye35(outer corner),1.051,1.455
train28,S,webcam_r,webcam_c,eye39(inner corner),1.245,1.071
train28,S,webcam_r,webcam_c,eye89(inner corner),1.236,1.287
train28,S,webcam_r,webcam_c,eye93(outer corner),1.262,1.300
train28,S,webcam_r,webcam_c,nose78(base of nose),4.668,3.888
train28,S,webcam_r,webcam_c,nose84(base of nose),3.525,3.776
train28,T,webcam_r,webcam_c,eye35(outer corner),1.467,1.549
train28,T,webcam_r,webcam_c,eye39(inner corner),1.031,1.074
train28,T,webcam_r,webcam_c,eye89(inner corner),2.086,2.361
train28,T,webcam_r,webcam_c,eye93(outer corner),1.245,1.004
train28,T,webcam_r,webcam_c,nose78(base of nose),2.793,3.140
train28,T,webcam_r,webcam_c,nose84(base of nose),3.816,3.251
train28,S,webcam_r,webcam_l,eye35(outer corner),3.223,2.265
train28,S,webcam_r,webcam_l,eye39(inner corner),2.484,2.322
train28,S,webcam_r,webcam_l,eye89(inner corner),3.405,3.198
train28,S,webcam_r,webcam_l,eye93(outer corner),1.907,1.480
train28,S,webcam_r,webcam_l,nose78(base of nose),5.991,6.226
train28,S,webcam_r,webcam_l,nose84(base of nose),6.050,6.363
train28,T,webcam_r,webcam_l,eye35(outer corner),2.896,2.673
train28,T,webcam_r,webcam_l,eye39(inner corner),1.965,1.914
train28,T,webcam_r,webcam_l,eye89(inner corner),3.408,3.255
train28,T,webcam_r,webcam_l,eye93(outer corner),1.651,1.548
train28,T,webcam_r,webcam_l,nose78(base of nose),6.244,6.884
train28,T,webcam_r,webcam_l,nose84(base of nose),7.619,7.179
train30,S,webcam_c,basler,eye35(outer corner),0.800,1.508
train30,S,webcam_c,basler,eye39(inner corner),2.647,1.714
train30,S,webcam_c,basler,eye89(inner corner),1.603,1.252
train30,S,webcam_c,basler,eye93(outer corner),1.295,1.498
train30,S,webcam_c,basler,nose78(base of nose),1.876,0.452
train30,S,webcam_c,basler,nose84(base of nose),2.014,1.202
train30,T,webcam_c,basler,eye35(outer corner),0.584,0.674
train30,T,webcam_c,basler,eye39(inner corner),1.638,1.213
train30,T,webcam_c,basler,eye89(inner corner),1.040,0.611
train30,T,webcam_c,basler,eye93(outer corner),0.876,1.235
train30,T,webcam_c,basler,nose78(base of nose),1.534,1.607
train30,T,webcam_c,basler,nose84(base of nose),1.491,1.419
train30,S,webcam_l,basler,eye35(outer corner),0.820,0.886
train30,S,webcam_l,basler,eye39(inner corner),2.733,2.779
train30,S,webcam_l,basler,eye89(inner corner),0.948,0.704
train30,S,webcam_l,basler,eye93(outer corner),1.801,1.240
train30,S,webcam_l,basler,nose78(base of nose),2.728,2.893
train30,S,webcam_l,basler,nose84(base of nose),2.690,2.738
train30,T,webcam_l,basler,eye35(outer corner),0.309,0.337
train30,T,webcam_l,basler,eye39(inner corner),2.165,2.168
train30,T,webcam_l,basler,eye89(inner corner),1.138,1.059
train30,T,webcam_l,basler,eye93(outer corner),0.953,0.887
train30,T,webcam_l,basler,nose78(base of nose),3.044,3.254
train30,T,webcam_l,basler,nose84(base of nose),3.350,3.166
train30,S,webcam_l,webcam_c,eye35(outer corner),1.208,0.986
train30,S,webcam_l,webcam_c,eye39(inner corner),1.267,1.579
train30,S,webcam_l,webcam_c,eye89(inner corner),2.509,1.879
train30,S,webcam_l,webcam_c,eye93(outer corner),1.345,1.224
train30,S,webcam_l,webcam_c,nose78(base of nose),1.210,2.537
train30,S,webcam_l,webcam_c,nose84(base of nose),4.391,2.651
train30,T,webcam_l,webcam_c,eye35(outer corner),0.628,0.503
train30,T,webcam_l,webcam_c,eye39(inner corner),1.298,1.584
train30,T,webcam_l,webcam_c,eye89(inner corner),2.074,1.589
train30,T,webcam_l,webcam_c,eye93(outer corner),1.116,0.996
train30,T,webcam_l,webcam_c,nose78(base of nose),1.778,1.911
train30,T,webcam_l,webcam_c,nose84(base of nose),1.927,1.814
train30,S,webcam_r,basler,eye35(outer corner),0.807,1.665
train30,S,webcam_r,basler,eye39(inner corner),1.171,1.143
train30,S,webcam_r,basler,eye89(inner corner),1.525,1.817
train30,S,webcam_r,basler,eye93(outer corner),0.912,0.637
train30,S,webcam_r,basler,nose78(base of nose),4.697,4.134
train30,S,webcam_r,basler,nose84(base of nose),4.407,4.377
train30,T,webcam_r,basler,eye35(outer corner),1.331,1.868
train30,T,webcam_r,basler,eye39(inner corner),1.580,1.434
train30,T,webcam_r,basler,eye89(inner corner),1.647,2.020
train30,T,webcam_r,basler,eye93(outer corner),1.513,0.947
train30,T,webcam_r,basler,nose78(base of nose),3.649,3.231
train30,T,webcam_r,basler,nose84(base of nose),3.383,3.360
train30,S,webcam_r,webcam_c,eye35(outer corner),1.579,1.524
train30,S,webcam_r,webcam_c,eye39(inner corner),2.464,2.059
train30,S,webcam_r,webcam_c,eye89(inner corner),0.892,0.955
train30,S,webcam_r,webcam_c,eye93(outer corner),0.467,1.573
train30,S,webcam_r,webcam_c,nose78(base of nose),6.497,4.567
train30,S,webcam_r,webcam_c,nose84(base of nose),2.852,4.490
train30,T,webcam_r,webcam_c,eye35(outer corner),1.838,1.869
train30,T,webcam_r,webcam_c,eye39(inner corner),1.234,1.096
train30,T,webcam_r,webcam_c,eye89(inner corner),1.034,1.680
train30,T,webcam_r,webcam_c,eye93(outer corner),0.773,0.691
train30,T,webcam_r,webcam_c,nose78(base of nose),5.062,4.682
train30,T,webcam_r,webcam_c,nose84(base of nose),4.816,4.718
train30,S,webcam_r,webcam_l,eye35(outer corner),0.855,1.056
train30,S,webcam_r,webcam_l,eye39(inner corner),3.073,3.505
train30,S,webcam_r,webcam_l,eye89(inner corner),2.424,2.417
train30,S,webcam_r,webcam_l,eye93(outer corner),1.540,1.702
train30,S,webcam_r,webcam_l,nose78(base of nose),7.310,7.011
train30,S,webcam_r,webcam_l,nose84(base of nose),6.977,6.920
train30,T,webcam_r,webcam_l,eye35(outer corner),1.233,1.782
train30,T,webcam_r,webcam_l,eye39(inner corner),2.462,2.558
train30,T,webcam_r,webcam_l,eye89(inner corner),2.782,3.071
train30,T,webcam_r,webcam_l,eye93(outer corner),1.226,1.243
train30,T,webcam_r,webcam_l,nose78(base of nose),6.691,6.495
train30,T,webcam_r,webcam_l,nose84(base of nose),6.667,6.440
train33,S,webcam_c,basler,eye35(outer corner),1.559,0.689
train33,S,webcam_c,basler,eye39(inner corner),1.715,1.095
train33,S,webcam_c,basler,eye89(inner corner),1.402,1.301
train33,S,webcam_c,basler,eye93(outer corner),1.280,1.106
train33,S,webcam_c,basler,nose78(base of nose),1.053,0.495
train33,S,webcam_c,basler,nose84(base of nose),0.555,0.558
train33,T,webcam_c,basler,eye35(outer corner),1.315,1.500
train33,T,webcam_c,basler,eye39(inner corner),2.327,2.265
train33,T,webcam_c,basler,eye89(inner corner),0.667,0.698
train33,T,webcam_c,basler,eye93(outer corner),1.063,0.783
train33,T,webcam_c,basler,nose78(base of nose),0.435,0.518
train33,T,webcam_c,basler,nose84(base of nose),1.212,0.797
train33,S,webcam_l,basler,eye35(outer corner),0.984,0.957
train33,S,webcam_l,basler,eye39(inner corner),0.261,0.593
train33,S,webcam_l,basler,eye89(inner corner),2.190,1.972
train33,S,webcam_l,basler,eye93(outer corner),0.844,0.690
train33,S,webcam_l,basler,nose78(base of nose),2.028,2.320
train33,S,webcam_l,basler,nose84(base of nose),2.682,2.420
train33,T,webcam_l,basler,eye35(outer corner),1.483,1.390
train33,T,webcam_l,basler,eye39(inner corner),0.791,0.786
train33,T,webcam_l,basler,eye89(inner corner),1.488,1.284
train33,T,webcam_l,basler,eye93(outer corner),0.695,0.531
train33,T,webcam_l,basler,nose78(base of nose),2.374,2.971
train33,T,webcam_l,basler,nose84(base of nose),3.622,3.179
train33,S,webcam_l,webcam_c,eye35(outer corner),2.037,0.586
train33,S,webcam_l,webcam_c,eye39(inner corner),1.690,1.029
train33,S,webcam_l,webcam_c,eye89(inner corner),1.436,1.455
train33,S,webcam_l,webcam_c,eye93(outer corner),1.271,0.936
train33,S,webcam_l,webcam_c,nose78(base of nose),1.111,2.152
train33,S,webcam_l,webcam_c,nose84(base of nose),2.674,2.206
train33,T,webcam_l,webcam_c,eye35(outer corner),0.562,0.347
train33,T,webcam_l,webcam_c,eye39(inner corner),1.746,1.685
train33,T,webcam_l,webcam_c,eye89(inner corner),1.431,1.136
train33,T,webcam_l,webcam_c,eye93(outer corner),1.633,1.085
train33,T,webcam_l,webcam_c,nose78(base of nose),2.640,2.769
train33,T,webcam_l,webcam_c,nose84(base of nose),2.575,2.772
train33,S,webcam_r,basler,eye35(outer corner),2.621,1.251
train33,S,webcam_r,basler,eye39(inner corner),0.851,1.121
train33,S,webcam_r,basler,eye89(inner corner),2.420,2.235
train33,S,webcam_r,basler,eye93(outer corner),1.106,1.440
train33,S,webcam_r,basler,nose78(base of nose),1.015,1.418
train33,S,webcam_r,basler,nose84(base of nose),2.080,1.301
train33,T,webcam_r,basler,eye35(outer corner),0.937,0.721
train33,T,webcam_r,basler,eye39(inner corner),1.240,1.159
train33,T,webcam_r,basler,eye89(inner corner),1.696,1.714
train33,T,webcam_r,basler,eye93(outer corner),0.675,0.705
train33,T,webcam_r,basler,nose78(base of nose),2.039,1.796
train33,T,webcam_r,basler,nose84(base of nose),1.433,1.778
train33,S,webcam_r,webcam_c,eye35(outer corner),1.260,1.648
train33,S,webcam_r,webcam_c,eye39(inner corner),1.769,1.348
train33,S,webcam_r,webcam_c,eye89(inner corner),3.309,2.807
train33,S,webcam_r,webcam_c,eye93(outer corner),0.818,1.419
train33,S,webcam_r,webcam_c,nose78(base of nose),0.909,1.412
train33,S,webcam_r,webcam_c,nose84(base of nose),2.018,1.591
train33,T,webcam_r,webcam_c,eye35(outer corner),1.929,1.974
train33,T,webcam_r,webcam_c,eye39(inner corner),1.644,1.703
train33,T,webcam_r,webcam_c,eye89(inner corner),2.014,2.183
train33,T,webcam_r,webcam_c,eye93(outer corner),1.474,1.232
train33,T,webcam_r,webcam_c,nose78(base of nose),1.796,1.976
train33,T,webcam_r,webcam_c,nose84(base of nose),2.442,2.133
train33,S,webcam_r,webcam_l,eye35(outer corner),3.246,2.116
train33,S,webcam_r,webcam_l,eye39(inner corner),1.068,1.288
train33,S,webcam_r,webcam_l,eye89(inner corner),4.521,4.067
train33,S,webcam_r,webcam_l,eye93(outer corner),1.398,1.756
train33,S,webcam_r,webcam_l,nose78(base of nose),1.984,3.476
train33,S,webcam_r,webcam_l,nose84(base of nose),4.643,3.711
train33,T,webcam_r,webcam_l,eye35(outer corner),2.262,1.930
train33,T,webcam_r,webcam_l,eye39(inner corner),1.190,1.143
train33,T,webcam_r,webcam_l,eye89(inner corner),3.182,3.011
train33,T,webcam_r,webcam_l,eye93(outer corner),1.065,1.124
train33,T,webcam_r,webcam_l,nose78(base of nose),4.317,4.648
train33,T,webcam_r,webcam_l,nose84(base of nose),4.950,4.847
train31,S,webcam_c,basler,eye35(outer corner),3.180,2.102
train31,S,webcam_c,basler,eye39(inner corner),1.921,2.365
train31,S,webcam_c,basler,eye89(inner corner),2.546,2.307
train31,S,webcam_c,basler,eye93(outer corner),1.997,2.532
train31,S,webcam_c,basler,nose78(base of nose),0.388,0.470
train31,S,webcam_c,basler,nose84(base of nose),1.636,0.820
train31,T,webcam_c,basler,eye35(outer corner),2.861,1.933
train31,T,webcam_c,basler,eye39(inner corner),2.008,2.343
train31,T,webcam_c,basler,eye89(inner corner),2.067,1.648
train31,T,webcam_c,basler,eye93(outer corner),1.757,2.300
train31,T,webcam_c,basler,nose78(base of nose),0.642,0.744
train31,T,webcam_c,basler,nose84(base of nose),1.474,0.976
train31,S,webcam_l,basler,eye35(outer corner),0.413,0.293
train31,S,webcam_l,basler,eye39(inner corner),1.128,1.162
train31,S,webcam_l,basler,eye89(inner corner),0.969,0.423
train31,S,webcam_l,basler,eye93(outer corner),1.721,0.982
train31,S,webcam_l,basler,nose78(base of nose),2.011,2.591
train31,S,webcam_l,basler,nose84(base of nose),2.836,2.444
train31,T,webcam_l,basler,eye35(outer corner),0.921,0.815
train31,T,webcam_l,basler,eye39(inner corner),1.047,1.029
train31,T,webcam_l,basler,eye89(inner corner),1.007,0.793
train31,T,webcam_l,basler,eye93(outer corner),1.066,0.697
train31,T,webcam_l,basler,nose78(base of nose),2.509,3.034
train31,T,webcam_l,basler,nose84(base of nose),3.264,2.890
train31,S,webcam_l,webcam_c,eye35(outer corner),2.962,2.199
train31,S,webcam_l,webcam_c,eye39(inner corner),1.464,1.544
train31,S,webcam_l,webcam_c,eye89(inner corner),3.151,2.395
train31,S,webcam_l,webcam_c,eye93(outer corner),1.642,1.983
train31,S,webcam_l,webcam_c,nose78(base of nose),2.389,2.396
train31,S,webcam_l,webcam_c,nose84(base of nose),2.041,2.628
train31,T,webcam_l,webcam_c,eye35(outer corner),3.395,2.365
train31,T,webcam_l,webcam_c,eye39(inner corner),1.310,1.515
train31,T,webcam_l,webcam_c,eye89(inner corner),2.896,2.307
train31,T,webcam_l,webcam_c,eye93(outer corner),1.649,1.849
train31,T,webcam_l,webcam_c,nose78(base of nose),2.592,2.818
train31,T,webcam_l,webcam_c,nose84(base of nose),2.624,3.071
train31,S,webcam_r,basler,eye35(outer corner),1.390,1.082
train31,S,webcam_r,basler,eye39(inner corner),1.648,1.182
train31,S,webcam_r,basler,eye89(inner corner),1.051,1.103
train31,S,webcam_r,basler,eye93(outer corner),0.633,1.348
train31,S,webcam_r,basler,nose78(base of nose),5.644,4.474
train31,S,webcam_r,basler,nose84(base of nose),4.142,4.789
train31,T,webcam_r,basler,eye35(outer corner),1.016,1.067
train31,T,webcam_r,basler,eye39(inner corner),0.965,0.895
train31,T,webcam_r,basler,eye89(inner corner),0.686,0.958
train31,T,webcam_r,basler,eye93(outer corner),1.131,1.456
train31,T,webcam_r,basler,nose78(base of nose),5.405,4.552
train31,T,webcam_r,basler,nose84(base of nose),4.435,5.002
train31,S,webcam_r,webcam_c,eye35(outer corner),2.608,1.407
train31,S,webcam_r,webcam_c,eye39(inner corner),2.990,3.171
train31,S,webcam_r,webcam_c,eye89(inner corner),2.787,1.621
train31,S,webcam_r,webcam_c,eye93(outer corner),1.969,3.711
train31,S,webcam_r,webcam_c,nose78(base of nose),5.452,4.880
train31,S,webcam_r,webcam_c,nose84(base of nose),5.279,4.904
train31,T,webcam_r,webcam_c,eye35(outer corner),2.169,1.243
train31,T,webcam_r,webcam_c,eye39(inner corner),2.596,2.897
train31,T,webcam_r,webcam_c,eye89(inner corner),1.667,0.824
train31,T,webcam_r,webcam_c,eye93(outer corner),2.325,3.453
train31,T,webcam_r,webcam_c,nose78(base of nose),5.594,5.089
train31,T,webcam_r,webcam_c,nose84(base of nose),5.558,5.256
train31,S,webcam_r,webcam_l,eye35(outer corner),1.337,1.254
train31,S,webcam_r,webcam_l,eye39(inner corner),2.077,2.092
train31,S,webcam_r,webcam_l,eye89(inner corner),0.752,0.953
train31,S,webcam_r,webcam_l,eye93(outer corner),1.623,2.105
train31,S,webcam_r,webcam_l,nose78(base of nose),7.156,6.606
train31,S,webcam_r,webcam_l,nose84(base of nose),6.476,6.809
train31,T,webcam_r,webcam_l,eye35(outer corner),1.881,1.649
train31,T,webcam_r,webcam_l,eye39(inner corner),1.903,1.763
train31,T,webcam_r,webcam_l,eye89(inner corner),1.371,1.508
train31,T,webcam_r,webcam_l,eye93(outer corner),1.801,1.861
train31,T,webcam_r,webcam_l,nose78(base of nose),7.511,7.241
train31,T,webcam_r,webcam_l,nose84(base of nose),7.239,7.528
train36,S,webcam_c,basler,eye35(outer corner),1.201,1.554
train36,S,webcam_c,basler,eye39(inner corner),3.174,2.088
train36,S,webcam_c,basler,eye89(inner corner),1.574,1.000
train36,S,webcam_c,basler,eye93(outer corner),1.248,1.585
train36,S,webcam_c,basler,nose78(base of nose),0.920,1.292
train36,S,webcam_c,basler,nose84(base of nose),0.891,0.870
train36,T,webcam_c,basler,eye35(outer corner),0.980,1.243
train36,T,webcam_c,basler,eye39(inner corner),1.478,1.190
train36,T,webcam_c,basler,eye89(inner corner),1.487,1.265
train36,T,webcam_c,basler,eye93(outer corner),1.363,1.526
