subject,arm,cam,n_train,n_kept,train_rms_px,test_rms_med_px,iod_mm
subject0098,Tk,cam09,30,30,6.295,9.563,89.399
subject0098,S,cam09,60,30,5.088,10.219,89.003
subject0098,GEN,cam09,0,0,nan,28.281,nan
subject0098,T,cam10,60,60,8.158,11.696,88.433
subject0098,Tk,cam10,30,30,5.470,11.183,89.760
subject0098,S,cam10,60,30,5.101,11.664,89.773
subject0098,GEN,cam10,0,0,nan,40.800,nan
subject0098,T,cam16,60,60,5.876,9.883,89.167
subject0098,Tk,cam16,30,30,4.132,10.340,90.157
subject0098,S,cam16,60,30,3.112,10.569,90.284
subject0098,GEN,cam16,0,0,nan,31.223,nan
subject0098,T,cam17,60,60,4.953,6.879,89.262
subject0098,Tk,cam17,30,30,3.925,6.560,89.419
subject0098,S,cam17,60,30,3.062,6.352,89.069
subject0098,GEN,cam17,0,0,nan,31.446,nan
subject0098,S240,cam09,118,59,5.437,9.739,89.361
subject0098,F,cam00,600,0,nan,16.050,90.287
subject0098,F,cam01,600,0,nan,14.590,90.287
subject0098,F,cam02,600,0,nan,25.967,90.287
subject0098,F,cam03,600,0,nan,27.916,90.287
subject0098,F,cam07,600,0,nan,26.412,90.287
subject0098,F,cam08,600,0,nan,17.754,90.287
subject0098,F,cam09,600,0,nan,22.600,90.287
subject0098,F,cam10,600,0,nan,42.752,90.287
subject0098,F,cam16,600,0,nan,31.881,90.287
subject0098,F,cam17,600,0,nan,26.298,90.287
subject0098,M,cam00,600,300,9.429,14.781,90.105
subject0098,M,cam01,600,300,9.429,13.649,90.105
subject0098,M,cam02,600,300,9.429,11.454,90.105
subject0098,M,cam03,600,300,9.429,12.612,90.105
subject0098,M,cam07,600,300,9.429,19.162,90.105
subject0098,M,cam08,600,300,9.429,15.950,90.105
subject0098,M,cam09,600,300,9.429,22.090,90.105
subject0098,M,cam10,600,300,9.429,38.348,90.105
subject0098,M,cam16,600,300,9.429,25.297,90.105
subject0098,M,cam17,600,300,9.429,27.797,90.105
subject0098,S_cross,cam00,0,0,nan,35.897,nan
subject0098,S_cross,cam01,0,0,nan,30.351,nan
subject0098,S_cross,cam02,0,0,nan,37.808,nan
subject0098,S_cross,cam03,0,0,nan,41.641,nan
subject0098,S_cross,cam07,0,0,nan,43.316,nan
subject0098,S_cross,cam08,0,0,nan,20.036,nan
subject0098,S_cross,cam10,0,0,nan,32.631,nan
subject0098,S_cross,cam16,0,0,nan,41.158,nan
subject0098,S_cross,cam17,0,0,nan,19.964,nan
subject0099,T,cam00,60,60,6.452,7.420,90.778
subject0099,Tk,cam00,30,30,4.743,7.217,90.770
subject0099,S,cam00,60,30,4.154,7.084,90.584
subject0099,GEN,cam00,0,0,nan,17.190,nan
subject0099,T,cam01,60,60,7.297,8.414,90.503
subject0099,Tk,cam01,30,30,5.147,7.809,90.713
subject0099,S,cam01,60,30,4.423,7.761,90.834
subject0099,GEN,cam01,0,0,nan,18.781,nan
subject0099,T,cam02,60,60,6.272,8.291,89.103
subject0099,Tk,cam02,30,30,4.870,7.250,89.434
subject0099,S,cam02,60,30,4.355,7.373,89.098
subject0099,GEN,cam02,0,0,nan,30.402,nan
subject0099,T,cam03,60,60,5.003,7.096,89.415
subject0099,Tk,cam03,30,30,4.212,7.006,90.281
subject0099,S,cam03,60,30,3.328,7.033,90.408
subject0099,GEN,cam03,0,0,nan,27.595,nan
subject0099,T,cam07,60,60,5.998,7.743,89.831
subject0099,Tk,cam07,30,30,4.279,7.241,89.725
subject0099,S,cam07,60,30,3.377,6.925,89.149
subject0099,GEN,cam07,0,0,nan,23.035,nan
subject0099,T,cam08,59,59,8.732,10.384,90.274
subject0099,Tk,cam08,29,29,7.091,9.977,90.196
subject0099,S,cam08,59,29,5.729,9.615,89.974
subject0099,GEN,cam08,0,0,nan,24.904,nan
subject0099,T,cam09,60,60,10.470,11.236,89.760
subject0099,Tk,cam09,30,30,7.318,9.482,90.032
subject0099,S,cam09,60,30,6.257,9.568,89.853
subject0099,GEN,cam09,0,0,nan,26.331,nan
subject0099,T,cam10,59,59,10.216,12.563,87.993
subject0099,Tk,cam10,29,29,8.492,12.040,87.746
subject0099,S,cam10,59,29,7.880,11.981,87.724
subject0099,GEN,cam10,0,0,nan,46.966,nan
subject0099,T,cam16,59,59,8.279,12.157,89.433
subject0099,Tk,cam16,29,29,6.191,11.841,89.334
subject0099,S,cam16,59,29,5.662,11.879,89.746
subject0099,GEN,cam16,0,0,nan,36.210,nan
subject0099,T,cam17,59,59,8.412,10.741,89.748
subject0099,Tk,cam17,29,29,5.659,9.217,89.795
subject0099,S,cam17,59,29,4.765,8.839,89.531
subject0099,GEN,cam17,0,0,nan,34.570,nan
subject0099,S240,cam09,96,48,4.970,9.982,89.946
subject0099,F,cam00,596,0,nan,24.214,90.406
subject0099,F,cam01,596,0,nan,24.541,90.406
subject0099,F,cam02,596,0,nan,35.362,90.406
subject0099,F,cam03,596,0,nan,38.537,90.406
subject0099,F,cam07,596,0,nan,35.719,90.406
subject0099,F,cam08,596,0,nan,19.751,90.406
subject0099,F,cam09,596,0,nan,22.829,90.406
subject0099,F,cam10,596,0,nan,48.256,90.406
subject0099,F,cam16,596,0,nan,40.273,90.406
subject0099,F,cam17,596,0,nan,25.834,90.406
subject0099,M,cam00,596,298,10.829,14.838,90.380
subject0099,M,cam01,596,298,10.829,12.823,90.380
subject0099,M,cam02,596,298,10.829,14.126,90.380
subject0099,M,cam03,596,298,10.829,15.564,90.380
subject0099,M,cam07,596,298,10.829,25.543,90.380
subject0099,M,cam08,596,298,10.829,18.053,90.380
subject0099,M,cam09,596,298,10.829,23.794,90.380
subject0099,M,cam10,596,298,10.829,43.378,90.380
subject0099,M,cam16,596,298,10.829,33.382,90.380
subject0099,M,cam17,596,298,10.829,36.606,90.380
subject0099,S_cross,cam00,0,0,nan,47.744,nan
subject0099,S_cross,cam01,0,0,nan,46.276,nan
subject0099,S_cross,cam02,0,0,nan,51.225,nan
subject0099,S_cross,cam03,0,0,nan,59.063,nan
subject0099,S_cross,cam07,0,0,nan,57.398,nan
subject0099,S_cross,cam08,0,0,nan,23.164,nan
subject0099,S_cross,cam10,0,0,nan,41.440,nan
subject0099,S_cross,cam16,0,0,nan,45.694,nan
subject0099,S_cross,cam17,0,0,nan,26.045,nan
subject0101,T,cam00,60,60,3.942,4.602,89.824
subject0101,Tk,cam00,30,30,3.020,4.336,89.811
subject0101,S,cam00,60,30,2.467,4.277,89.731
subject0101,GEN,cam00,0,0,nan,21.631,nan
subject0101,T,cam01,60,60,3.995,4.970,89.794
subject0101,Tk,cam01,30,30,3.154,4.786,89.828
subject0101,S,cam01,60,30,2.837,4.817,89.800
subject0101,GEN,cam01,0,0,nan,22.385,nan
subject0101,T,cam02,60,60,3.307,3.916,89.462
subject0101,Tk,cam02,30,30,2.426,4.023,88.925
subject0101,S,cam02,60,30,2.217,3.925,89.021
subject0101,GEN,cam02,0,0,nan,32.387,nan
subject0101,T,cam03,60,60,3.340,4.451,89.700
subject0101,Tk,cam03,30,30,2.360,4.180,88.914
subject0101,S,cam03,60,30,2.197,4.223,89.173
subject0101,GEN,cam03,0,0,nan,28.802,nan
subject0101,T,cam04,60,60,3.404,3.681,89.629
subject0101,Tk,cam04,30,30,2.415,3.049,89.637
subject0101,S,cam04,60,30,1.890,3.126,89.680
subject0101,GEN,cam04,0,0,nan,19.553,nan
subject0101,T,cam05,60,60,3.655,3.691,89.435
subject0101,Tk,cam05,30,30,2.834,3.577,89.395
subject0101,S,cam05,60,30,2.283,3.691,89.387
subject0101,GEN,cam05,0,0,nan,21.258,nan
subject0101,T,cam06,60,60,3.300,4.476,90.094
subject0101,Tk,cam06,30,30,2.747,4.611,89.662
subject0101,S,cam06,60,30,2.344,4.615,89.808
subject0101,GEN,cam06,0,0,nan,26.487,nan
subject0101,T,cam07,60,60,3.235,4.302,90.541
subject0101,Tk,cam07,30,30,2.232,4.102,89.995
subject0101,S,cam07,60,30,2.003,4.070,90.653
subject0101,GEN,cam07,0,0,nan,28.848,nan
subject0101,T,cam08,60,60,5.317,5.317,89.684
subject0101,Tk,cam08,30,30,3.896,5.247,89.632
subject0101,S,cam08,60,30,3.756,5.355,89.707
subject0101,GEN,cam08,0,0,nan,26.762,nan
subject0101,T,cam09,60,60,4.506,5.509,89.291
subject0101,Tk,cam09,30,30,3.753,5.341,89.339
subject0101,S,cam09,60,30,3.254,5.268,89.301
subject0101,GEN,cam09,0,0,nan,25.502,nan
subject0101,T,cam10,60,60,4.706,5.172,88.199
subject0101,Tk,cam10,30,30,3.844,5.188,89.551
subject0101,S,cam10,60,30,2.900,4.993,88.797
subject0101,GEN,cam10,0,0,nan,43.960,nan
subject0101,T,cam16,60,60,3.877,5.421,89.612
subject0101,Tk,cam16,30,30,2.652,5.370,90.401
subject0101,S,cam16,60,30,2.436,5.196,91.099
subject0101,GEN,cam16,0,0,nan,38.819,nan
subject0101,T,cam17,60,60,3.193,4.047,88.952
subject0101,Tk,cam17,30,30,2.340,3.910,88.933
subject0101,S,cam17,60,30,2.089,3.944,89.156
subject0101,GEN,cam17,0,0,nan,31.214,nan
subject0101,S240,cam09,87,43,3.062,5.429,89.255
subject0101,F,cam00,780,0,nan,10.995,89.335
subject0101,F,cam01,780,0,nan,13.776,89.335
subject0101,F,cam02,780,0,nan,29.024,89.335
subject0101,F,cam03,780,0,nan,29.409,89.335
subject0101,F,cam04,780,0,nan,21.353,89.335
subject0101,F,cam05,780,0,nan,19.230,89.335
subject0101,F,cam06,780,0,nan,27.721,89.335
subject0101,F,cam07,780,0,nan,23.353,89.335
subject0101,F,cam08,780,0,nan,15.998,89.335
subject0101,F,cam09,780,0,nan,17.414,89.335
subject0101,F,cam10,780,0,nan,48.182,89.335
subject0101,F,cam16,780,0,nan,33.068,89.335
subject0101,F,cam17,780,0,nan,26.752,89.335
subject0101,M,cam00,780,390,8.674,8.175,89.525
subject0101,M,cam01,780,390,8.674,11.395,89.525
subject0101,M,cam02,780,390,8.674,19.260,89.525
subject0101,M,cam03,780,390,8.674,17.170,89.525
subject0101,M,cam04,780,390,8.674,11.152,89.525
subject0101,M,cam05,780,390,8.674,11.417,89.525
subject0101,M,cam06,780,390,8.674,22.414,89.525
subject0101,M,cam07,780,390,8.674,18.804,89.525
subject0101,M,cam08,780,390,8.674,11.755,89.525
subject0101,M,cam09,780,390,8.674,15.410,89.525
subject0101,M,cam10,780,390,8.674,48.131,89.525
subject0101,M,cam16,780,390,8.674,30.015,89.525
subject0101,M,cam17,780,390,8.674,29.845,89.525
subject0101,S_cross,cam00,0,0,nan,30.881,nan
subject0101,S_cross,cam01,0,0,nan,27.656,nan
subject0101,S_cross,cam02,0,0,nan,46.775,nan
subject0101,S_cross,cam03,0,0,nan,51.877,nan
subject0101,S_cross,cam04,0,0,nan,54.064,nan
subject0101,S_cross,cam05,0,0,nan,53.817,nan
subject0101,S_cross,cam06,0,0,nan,59.924,nan
subject0101,S_cross,cam07,0,0,nan,49.889,nan
subject0101,S_cross,cam08,0,0,nan,19.661,nan
subject0101,S_cross,cam10,0,0,nan,36.990,nan
subject0101,S_cross,cam16,0,0,nan,47.124,nan
subject0101,S_cross,cam17,0,0,nan,16.283,nan
subject0103,T,cam00,60,60,3.846,4.502,90.670
subject0103,Tk,cam00,30,30,2.842,4.601,90.762
subject0103,S,cam00,60,30,2.138,4.609,90.722
subject0103,GEN,cam00,0,0,nan,17.014,nan
subject0103,T,cam01,60,60,3.057,3.889,90.218
subject0103,Tk,cam01,30,30,2.566,3.557,90.363
subject0103,S,cam01,60,30,1.723,3.658,90.578
subject0103,GEN,cam01,0,0,nan,17.690,nan
subject0103,T,cam02,60,60,2.354,3.191,88.831
subject0103,Tk,cam02,30,30,1.914,2.780,89.028
subject0103,S,cam02,60,30,1.610,2.794,89.454
subject0103,GEN,cam02,0,0,nan,25.880,nan
subject0103,T,cam07,60,60,2.475,3.502,90.175
subject0103,Tk,cam07,30,30,2.041,3.243,90.377
subject0103,S,cam07,60,30,1.497,3.173,91.125
subject0103,GEN,cam07,0,0,nan,21.771,nan
subject0103,T,cam08,60,60,3.370,4.364,90.427
subject0103,Tk,cam08,30,30,2.541,4.535,90.422
subject0103,S,cam08,60,30,2.138,4.551,90.450
subject0103,GEN,cam08,0,0,nan,19.566,nan
subject0103,T,cam09,60,60,3.333,4.488,90.438
subject0103,Tk,cam09,30,30,2.440,4.684,90.471
subject0103,S,cam09,60,30,2.127,4.649,90.540
subject0103,GEN,cam09,0,0,nan,18.589,nan
subject0103,T,cam10,60,60,4.119,5.742,88.718
subject0103,Tk,cam10,30,30,2.829,5.128,89.695
subject0103,S,cam10,60,30,2.421,5.364,90.087
subject0103,GEN,cam10,0,0,nan,36.558,nan
subject0103,T,cam16,60,60,2.752,3.984,89.647
subject0103,Tk,cam16,30,30,2.380,4.105,89.431
subject0103,S,cam16,60,30,1.944,4.143,89.562
subject0103,GEN,cam16,0,0,nan,31.612,nan
subject0103,T,cam17,60,60,4.242,5.952,90.383
subject0103,Tk,cam17,30,30,3.221,5.718,90.351
subject0103,S,cam17,60,30,2.617,5.679,90.340
subject0103,GEN,cam17,0,0,nan,17.872,nan
subject0103,S240,cam09,109,54,2.499,4.560,90.353
subject0103,F,cam00,540,0,nan,16.113,90.741
subject0103,F,cam01,540,0,nan,17.943,90.741
subject0103,F,cam02,540,0,nan,32.573,90.741
subject0103,F,cam07,540,0,nan,30.483,90.741
subject0103,F,cam08,540,0,nan,11.193,90.741
subject0103,F,cam09,540,0,nan,11.380,90.741
subject0103,F,cam10,540,0,nan,43.704,90.741
subject0103,F,cam16,540,0,nan,35.293,90.741
subject0103,F,cam17,540,0,nan,16.921,90.741
subject0103,M,cam00,540,270,5.865,7.093,90.519
subject0103,M,cam01,540,270,5.865,7.252,90.519
subject0103,M,cam02,540,270,5.865,19.247,90.519
subject0103,M,cam07,540,270,5.865,16.571,90.519
subject0103,M,cam08,540,270,5.865,8.621,90.519
subject0103,M,cam09,540,270,5.865,9.136,90.519
subject0103,M,cam10,540,270,5.865,35.567,90.519
subject0103,M,cam16,540,270,5.865,28.321,90.519
subject0103,M,cam17,540,270,5.865,17.429,90.519
subject0103,S_cross,cam00,0,0,nan,27.433,nan
subject0103,S_cross,cam01,0,0,nan,27.412,nan
subject0103,S_cross,cam02,0,0,nan,39.544,nan
subject0103,S_cross,cam07,0,0,nan,43.355,nan
subject0103,S_cross,cam08,0,0,nan,15.180,nan
subject0103,S_cross,cam10,0,0,nan,40.575,nan
subject0103,S_cross,cam16,0,0,nan,40.625,nan
subject0103,S_cross,cam17,0,0,nan,12.124,nan
subject0100,T,cam00,60,60,4.848,6.365,89.897
subject0100,Tk,cam00,30,30,3.743,6.360,90.127
subject0100,S,cam00,60,30,2.943,6.342,89.847
subject0100,GEN,cam00,0,0,nan,26.743,nan
subject0100,T,cam01,60,60,4.942,6.183,89.861
subject0100,Tk,cam01,30,30,3.867,5.750,90.051
subject0100,S,cam01,60,30,2.946,5.713,90.157
subject0100,GEN,cam01,0,0,nan,28.897,nan
subject0100,T,cam02,60,60,5.212,7.099,88.310
subject0100,Tk,cam02,30,30,3.996,6.713,88.005
subject0100,S,cam02,60,30,3.545,6.632,87.618
subject0100,GEN,cam02,0,0,nan,33.594,nan
subject0100,T,cam07,60,60,4.534,6.186,87.695
subject0100,Tk,cam07,30,30,3.888,5.825,88.112
subject0100,S,cam07,60,30,2.623,5.694,87.582
subject0100,GEN,cam07,0,0,nan,30.079,nan
subject0100,T,cam08,60,60,7.573,9.303,89.482
subject0100,Tk,cam08,30,30,5.315,8.003,90.085
subject0100,S,cam08,60,30,3.786,8.295,89.683
subject0100,GEN,cam08,0,0,nan,27.234,nan
subject0100,T,cam09,60,60,7.246,7.251,89.124
subject0100,Tk,cam09,30,30,5.524,7.010,89.085
subject0100,S,cam09,60,30,4.404,7.295,89.163
subject0100,GEN,cam09,0,0,nan,30.018,nan
subject0100,T,cam10,60,60,5.202,6.368,89.128
subject0100,Tk,cam10,30,30,3.825,4.848,89.827
subject0100,S,cam10,60,30,2.438,4.687,89.638
subject0100,GEN,cam10,0,0,nan,40.861,nan
subject0100,T,cam16,60,60,6.050,8.135,88.306
subject0100,Tk,cam16,30,30,4.457,7.507,90.442
subject0100,S,cam16,60,30,2.978,7.526,90.863
subject0100,GEN,cam16,0,0,nan,37.279,nan
subject0100,T,cam17,60,60,5.819,6.424,89.364
subject0100,Tk,cam17,30,30,4.252,5.994,89.232
subject0100,S,cam17,60,30,3.156,5.939,89.284
subject0100,GEN,cam17,0,0,nan,33.894,nan
subject0100,S240,cam09,122,61,4.629,7.483,89.174
subject0100,F,cam00,540,0,nan,19.428,89.825
subject0100,F,cam01,540,0,nan,23.140,89.825
subject0100,F,cam02,540,0,nan,35.395,89.825
subject0100,F,cam07,540,0,nan,33.781,89.825
subject0100,F,cam08,540,0,nan,15.269,89.825
subject0100,F,cam09,540,0,nan,18.941,89.825
subject0100,F,cam10,540,0,nan,34.847,89.825
subject0100,F,cam16,540,0,nan,29.812,89.825
subject0100,F,cam17,540,0,nan,24.783,89.825
subject0100,M,cam00,540,270,9.644,10.891,89.590
subject0100,M,cam01,540,270,9.644,9.342,89.590
subject0100,M,cam02,540,270,9.644,12.985,89.590
subject0100,M,cam07,540,270,9.644,27.077,89.590
subject0100,M,cam08,540,270,9.644,14.670,89.590
subject0100,M,cam09,540,270,9.644,15.072,89.590
subject0100,M,cam10,540,270,9.644,21.278,89.590
subject0100,M,cam16,540,270,9.644,22.073,89.590
subject0100,M,cam17,540,270,9.644,28.645,89.590
subject0100,S_cross,cam00,0,0,nan,34.946,nan
subject0100,S_cross,cam01,0,0,nan,31.737,nan
subject0100,S_cross,cam02,0,0,nan,39.467,nan
subject0100,S_cross,cam07,0,0,nan,50.983,nan
subject0100,S_cross,cam08,0,0,nan,21.332,nan
subject0100,S_cross,cam10,0,0,nan,31.765,nan
subject0100,S_cross,cam16,0,0,nan,40.403,nan
subject0100,S_cross,cam17,0,0,nan,26.024,nan
subject0102,T,cam00,60,60,6.138,7.613,90.479
subject0102,Tk,cam00,30,30,4.828,7.596,90.540
subject0102,S,cam00,60,30,3.972,7.391,90.318
subject0102,GEN,cam00,0,0,nan,17.255,nan
subject0102,T,cam01,60,60,6.773,7.246,90.414
subject0102,Tk,cam01,30,30,5.336,6.853,90.523
subject0102,S,cam01,60,30,4.611,6.877,90.609
subject0102,GEN,cam01,0,0,nan,19.572,nan
subject0102,T,cam02,60,60,6.943,8.558,89.249
subject0102,Tk,cam02,30,30,5.171,8.036,89.596
subject0102,S,cam02,60,30,4.171,7.927,89.561
subject0102,GEN,cam02,0,0,nan,25.882,nan
subject0102,T,cam08,60,60,7.337,7.610,90.327
subject0102,Tk,cam08,30,30,5.998,7.319,90.373
subject0102,S,cam08,60,30,4.134,7.192,89.445
subject0102,GEN,cam08,0,0,nan,18.854,nan
subject0102,T,cam09,60,60,7.072,7.202,90.308
subject0102,Tk,cam09,30,30,5.803,6.964,90.363
subject0102,S,cam09,60,30,4.420,6.979,90.255
subject0102,GEN,cam09,0,0,nan,18.943,nan
subject0102,T,cam10,60,60,7.550,9.493,89.176
subject0102,Tk,cam10,30,30,5.825,9.036,89.260
subject0102,S,cam10,60,30,4.744,9.233,89.854
subject0102,GEN,cam10,0,0,nan,38.182,nan
subject0102,T,cam16,60,60,6.168,8.556,90.008
subject0102,Tk,cam16,30,30,5.408,7.904,89.890
subject0102,S,cam16,60,30,3.291,7.801,91.105
subject0102,GEN,cam16,0,0,nan,33.019,nan
subject0102,T,cam17,60,60,6.039,6.348,90.004
subject0102,Tk,cam17,30,30,4.511,6.378,90.076
subject0102,S,cam17,60,30,4.095,6.186,89.726
subject0102,GEN,cam17,0,0,nan,25.274,nan
subject0102,S240,cam17,125,62,3.860,6.147,89.585
subject0102,F,cam00,480,0,nan,36.306,90.187
subject0102,F,cam01,480,0,nan,38.244,90.187
subject0102,F,cam02,480,0,nan,54.922,90.187
subject0102,F,cam08,480,0,nan,22.883,90.187
subject0102,F,cam09,480,0,nan,18.069,90.187
subject0102,F,cam10,480,0,nan,52.716,90.187
subject0102,F,cam16,480,0,nan,48.303,90.187
subject0102,F,cam17,480,0,nan,27.172,90.187
subject0102,M,cam00,480,240,10.649,17.291,90.037
subject0102,M,cam01,480,240,10.649,15.713,90.037
subject0102,M,cam02,480,240,10.649,18.222,90.037
subject0102,M,cam08,480,240,10.649,14.365,90.037
subject0102,M,cam09,480,240,10.649,15.303,90.037
subject0102,M,cam10,480,240,10.649,32.627,90.037
subject0102,M,cam16,480,240,10.649,25.524,90.037
subject0102,M,cam17,480,240,10.649,20.971,90.037
subject0102,S_cross,cam00,0,0,nan,59.556,nan
subject0102,S_cross,cam01,0,0,nan,63.260,nan
subject0102,S_cross,cam02,0,0,nan,67.096,nan
subject0102,S_cross,cam08,0,0,nan,21.233,nan
subject0102,S_cross,cam09,0,0,nan,19.124,nan
subject0102,S_cross,cam10,0,0,nan,47.210,nan
subject0102,S_cross,cam16,0,0,nan,39.950,nan
subject0104,T,cam00,60,60,4.236,5.273,90.249
subject0104,Tk,cam00,30,30,3.176,5.675,90.279
subject0104,S,cam00,60,30,2.295,5.859,90.180
subject0104,GEN,cam00,0,0,nan,16.815,nan
subject0104,T,cam01,60,60,4.688,5.058,90.165
subject0104,Tk,cam01,30,30,3.318,5.427,90.233
subject0104,S,cam01,60,30,2.816,5.312,90.375
subject0104,GEN,cam01,0,0,nan,17.366,nan
subject0104,T,cam02,60,60,4.603,6.289,88.928
subject0104,Tk,cam02,30,30,3.315,6.450,88.808
subject0104,S,cam02,60,30,3.095,6.410,89.836
subject0104,GEN,cam02,0,0,nan,25.044,nan
subject0104,T,cam03,60,60,3.888,4.858,88.985
subject0104,Tk,cam03,30,30,2.775,4.820,89.007
subject0104,S,cam03,60,30,2.323,4.533,89.846
subject0104,GEN,cam03,0,0,nan,20.522,nan
subject0104,T,cam07,60,60,3.944,5.513,88.780
subject0104,Tk,cam07,30,30,3.213,5.396,88.861
subject0104,S,cam07,60,30,2.790,5.384,89.432
subject0104,GEN,cam07,0,0,nan,23.289,nan
subject0104,T,cam08,60,60,5.639,6.527,89.721
subject0104,Tk,cam08,30,30,4.540,6.583,89.959
subject0104,S,cam08,60,30,3.849,6.713,89.800
subject0104,GEN,cam08,0,0,nan,20.895,nan
subject0104,T,cam09,60,60,6.294,6.526,89.193
subject0104,Tk,cam09,30,30,5.057,6.270,89.230
subject0104,S,cam09,60,30,4.529,6.431,89.304
subject0104,GEN,cam09,0,0,nan,22.618,nan
subject0104,T,cam10,60,60,5.536,6.074,89.447
subject0104,Tk,cam10,30,30,4.303,6.461,89.576
subject0104,S,cam10,60,30,3.111,6.581,89.500
subject0104,GEN,cam10,0,0,nan,36.510,nan
subject0104,T,cam16,60,60,4.033,5.236,90.019
subject0104,Tk,cam16,30,30,3.283,5.022,90.212
subject0104,S,cam16,60,30,2.700,4.988,91.598
subject0104,GEN,cam16,0,0,nan,33.345,nan
subject0104,T,cam17,60,60,5.613,6.624,89.171
subject0104,Tk,cam17,30,30,4.687,6.478,89.311
subject0104,S,cam17,60,30,4.051,6.640,89.764
subject0104,GEN,cam17,0,0,nan,27.815,nan
subject0104,S240,cam09,121,60,4.268,6.476,89.339
subject0104,F,cam00,600,0,nan,19.174,89.957
subject0104,F,cam01,600,0,nan,20.587,89.957
subject0104,F,cam02,600,0,nan,37.959,89.957
subject0104,F,cam03,600,0,nan,40.758,89.957
subject0104,F,cam07,600,0,nan,29.873,89.957
subject0104,F,cam08,600,0,nan,16.958,89.957
subject0104,F,cam09,600,0,nan,17.778,89.957
subject0104,F,cam10,600,0,nan,46.125,89.957
subject0104,F,cam16,600,0,nan,32.818,89.957
subject0104,F,cam17,600,0,nan,23.951,89.957
subject0104,M,cam00,600,300,9.834,11.281,89.962
subject0104,M,cam01,600,300,9.834,8.832,89.962
subject0104,M,cam02,600,300,9.834,14.625,89.962
subject0104,M,cam03,600,300,9.834,19.393,89.962
subject0104,M,cam07,600,300,9.834,18.542,89.962
subject0104,M,cam08,600,300,9.834,11.960,89.962
subject0104,M,cam09,600,300,9.834,14.559,89.962
subject0104,M,cam10,600,300,9.834,28.105,89.962
subject0104,M,cam16,600,300,9.834,18.638,89.962
subject0104,M,cam17,600,300,9.834,22.344,89.962
subject0104,S_cross,cam00,0,0,nan,33.948,nan
subject0104,S_cross,cam01,0,0,nan,32.012,nan
subject0104,S_cross,cam02,0,0,nan,44.600,nan
subject0104,S_cross,cam03,0,0,nan,50.155,nan
subject0104,S_cross,cam07,0,0,nan,43.086,nan
subject0104,S_cross,cam08,0,0,nan,17.437,nan
subject0104,S_cross,cam10,0,0,nan,38.331,nan
subject0104,S_cross,cam16,0,0,nan,36.607,nan
subject0104,S_cross,cam17,0,0,nan,17.369,nan
subject0108,T,cam00,60,60,6.067,8.362,89.276
subject0108,Tk,cam00,30,30,4.706,8.540,89.308
subject0108,S,cam00,60,30,4.093,8.275,89.105
subject0108,GEN,cam00,0,0,nan,33.347,nan
subject0108,T,cam01,60,60,5.473,7.559,89.582
subject0108,Tk,cam01,30,30,4.471,7.696,89.633
subject0108,S,cam01,60,30,3.976,7.581,89.653
subject0108,GEN,cam01,0,0,nan,28.472,nan
subject0108,T,cam02,60,60,4.881,7.313,89.435
subject0108,Tk,cam02,30,30,3.701,7.731,89.009
subject0108,S,cam02,60,30,3.367,7.722,88.826
subject0108,GEN,cam02,0,0,nan,28.268,nan
subject0108,T,cam08,60,60,6.101,7.377,88.757
subject0108,Tk,cam08,30,30,4.723,7.412,88.569
subject0108,S,cam08,60,30,3.767,7.622,88.551
subject0108,GEN,cam08,0,0,nan,38.463,nan
subject0108,T,cam09,60,60,5.991,7.512,88.651
subject0108,Tk,cam09,30,30,4.466,7.491,88.591
subject0108,S,cam09,60,30,4.107,7.395,88.560
subject0108,GEN,cam09,0,0,nan,39.746,nan
subject0108,T,cam10,60,60,6.762,8.988,88.670
subject0108,Tk,cam10,30,30,5.288,8.948,88.716
subject0108,S,cam10,60,30,4.334,9.130,88.750
subject0108,GEN,cam10,0,0,nan,40.728,nan
subject0108,T,cam16,60,60,6.688,9.053,89.072
subject0108,Tk,cam16,30,30,4.491,9.208,88.926
subject0108,S,cam16,60,30,4.138,9.356,89.089
subject0108,GEN,cam16,0,0,nan,37.435,nan
subject0108,T,cam17,60,60,6.956,7.879,88.959
subject0108,Tk,cam17,30,30,5.493,7.740,88.939
subject0108,S,cam17,60,30,4.551,7.726,88.650
subject0108,GEN,cam17,0,0,nan,36.044,nan
subject0108,S240,cam09,114,57,4.303,7.500,88.588
